review_id,customer_id,product_category,review_text,star_rating,sentiment,review_date,verified_purchase
4536,1716,Bag,"Mixed feelings about this bag. The fabric feels premium. but the stitching could be better in some spots. Good in some ways, bad in others.",4,neutral,2025-09-20,False
2253,1657,Dress,I'm obsessed with this dress. The quality is beautiful. Already ordered another one.,5,positive,2025-11-18,True
342,1095,Dress,The dress looks good but teh color is slightly off from the pictures. Overall it's alright. Not the softest material but looks great.,5,positive,2025-11-08,True
1636,284,Sneaker,It's a standard sneaker. Does what it's supposed to do. Not sure if I'd buy it again.,3,positive,2026-01-29,True
3228,1963,Pullover,My friend got this for me and I'm honestly embarrassed to wear it. Fabric feels like sandpaper.,1,negative,2025-09-26,True
5448,115,Shirt,Would consider buying this shirt again if it went on sale. Sizing runs slightly large. My friend loved it but I'm not sure.,3,neutral,2026-01-22,False
5547,1268,Pullover,The pullover does its job. Would I recommend it? Maybe.,4,neutral,2025-10-02,True
1326,137,T-shirt,This t-shirt is a three out of five for me. It's comfortable enough.,4,positive,2026-03-08,True
1452,719,Dress,So lovely! The dress fits perfectly and the color is vibrant. ,5,positive,2025-11-28,True
2389,1865,Bag,No issues at all with this bag. Quality is solid.,4,positive,2025-09-28,True
2869,1051,Sandal,Middle of the road sandal.,2,negative,2025-12-21,True
1841,609,Trouser,The trouser arrived on time and matches the description. The packaging was nice at least.,5,positive,2025-10-09,True
226,1952,Shirt,You get what you pay for with this shirt. Sizing runs slightly large. ,4,positive,2026-02-26,True
2391,1055,Dress,So top-notch! hte dress fits perfectly and the color is vibrant.,5,positive,2025-12-19,True
5112,71,Sneaker,I've seen worse and I've seen better. This sneaker is right in the middle. ,3,neutral,2025-09-22,True
4824,1012,Trouser,Average trouser. I don't love it but I don't hate it...,2,neutral,2025-10-22,True
616,370,Pullover,This pullover was a great find. Didn't expect it to be this nice...,5,positive,2025-10-15,False
2411,1591,Trouser,This trouser is a staple now. I wear it constantly.,5,positive,2025-12-01,True
2104,357,Shirt,Super comfortable shirt. Great for everyday wear.,4,positive,2026-02-24,True
2444,489,Pullover,This pullover exceeded my expectations. The quality is outstanding. 5 stars! ,5,positive,2026-01-31,False
1977,1238,Coat,Ordered this coat last week and already want another color. Not the softest material but looks great.,5,positive,2026-02-06,True
2642,1251,Sandal,The sandal looked exactly like the photo. Very happy with it.,5,positive,2026-01-17,False
5384,799,Coat,I've seen worse and I've seen better. This coat is right in the middle. ,4,neutral,2025-09-26,True
1174,1070,Trouser,AMAZING quality for the price. This trouser is fantastic!,5,positive,2025-12-17,True
167,1059,Shirt,This shirt was a great find. Didn't expect it to be this nice.,3,positive,2026-02-24,True
132,736,Bag,I've seen worse and I'VE seen better. This bag is right in the middle.,5,positive,2026-01-19,False
591,1741,Shirt,Really pleased with how this shirt turned out. amazing.,4,positive,2025-12-04,True
1424,1899,Dress,Decent enough dress for casual wear. Not for anything special.,5,positive,2025-11-15,True
2613,1079,Sandal,Really good sandal. Bought one for myself and one as a gift. ,5,positive,2026-03-10,True
2050,1949,Ankle Boot,Been looking for a ankle boot like this forever. So glad I found it.,5,positive,2026-02-25,True
3402,341,Coat,Looked great online but in person this coat is a disaster. Shipping was fast though.,1,negative,2025-12-06,False
5166,1702,Coat,Decent enough coat for casual wear. Not for anything special.  The coat is okay. Nothing special but it does the job. The packaging was nice at least.,3,positive,2025-11-01,True
2950,815,Shirt,The shirt does its job. Would I recommend it? Maybe.  Shipping was fast though.,1,negative,2026-02-17,True
5418,1331,Sneaker,It's a standard sneaker. Does what it's supposed to do. Shipping took a while though.,3,neutral,2026-02-20,False
2827,548,T-shirt,Wasted my money on thsi t-shirt. Should have read the reviews first.,1,negative,2026-01-24,True
2873,788,Coat,"Not bad, not great. The coat is exactly what you'd expect for this price.",1,negative,2026-01-09,False
205,929,Sandal,This is my third purchase from ShopSmart and this sandal doesn't disappoint. Looks even better in person.,4,positive,2025-12-08,True
4159,197,Dress,One of the worst online purchases I've ever made. This dress is awful.,2,negative,2025-12-30,True
5664,1285,Sneaker,Not blown away by this sneaker but I'll keep it. Sizing runs slightly large.,3,neutral,2025-11-10,True
3239,315,Bag,Very disapointed with this bag. Stitching was already coming undone. Would not recommend.,2,negative,2025-11-23,True
5330,557,T-shirt,"Middle of the road t-shirt. Some good aspects, some meh. ",2,neutral,2025-12-25,True
450,990,Trouser,th trouser arrved fast and looks even better in person. Color is exactly as shown.  Just what I needed. The trouser is comfortable and looks sharp.,5,positive,2026-01-23,True
5989,11,Trouser,I've seen worse and I've seen better. This trouser is right in the middle. ,2,neutral,2025-12-24,True
2289,436,Ankle Boot,ShopSmart knocked it out of the park with this ankle boot. superb!  Price is a bit steep but worth it.,3,positive,2025-09-19,True
1478,802,Bag,Pleasantly surprised by this bag.,5,positive,2026-03-05,True
2007,1924,Trouser,This trouser exceeded my expectations.,5,positive,2026-01-19,True
4605,1540,Coat,I'd give this coat a solid B minus. Gets the job done.,4,neutral,2025-10-11,True
2982,1147,Shirt,Sizing is completely off and the material is terrible. Returning this shirt. ,2,negative,2025-10-14,True
4156,1710,Bag,This bag runs really loose and the material is scratchy. Can't wear it. ,3,negative,2025-10-28,True
4665,1722,Ankle Boot,The ankle boot does its job. Would I recommend it? Maybe. The ankle boot arrived on time and matches the description. The color is a bit different than expected.,2,neutral,2026-03-04,True
3007,298,Sandal,Very disappointed with this sandal. Stitching was already coming undone. Would not reccomend.,2,negative,2026-02-03,True
5333,1509,Shirt,"Not bad, not great. The shirt is exactly what you'd expect for this price. I'd give this shirt a solid B minus. Gets the job done.",3,neutral,2026-01-06,True
910,377,Shirt,"Comfortable, STYLISH, and well-made. This shirt checks all the boxes. Minor thread issue but nothing major.",5,positive,2025-11-29,True
5428,1568,Pullover,"Got thsi pullover as a backup. It's decent, not amazing. Not sure if I'd buy it again.",3,neutral,2026-03-05,True
5639,1255,Dress,It's a standard dress. Does what it's supposed to do. Not sure if I'd buy it again.  My friend loved it but I'm not sure.,2,neutral,2026-01-19,True
5576,1732,Sandal,"Not bad, not great.",3,neutral,2025-12-09,True
1448,480,Bag,Pleasantly surprised by this bag. Expected less for the price.,5,positive,2025-11-11,True
4196,1839,Ankle Boot,The quality just isn't there. This ankle boot feels flimsy and looks worse. ,1,negative,2025-12-13,True
3264,1645,Shirt,"For the price, this shirt is reasonable. Don't expect luxury though. Good packaging at least.",1,negative,2025-12-20,False
5981,1005,Pullover,"Not bad, not great. The pullover is exactly what you'd expect for this price.",4,neutral,2025-11-08,True
1343,1805,Shirt,The material on this shirt feels so premium. outstanding quality all around.,5,positive,2025-10-12,False
1976,313,Coat,It's a standard coat. Does what it's supposed to do. The packaging was nice at least. This is my third purchase from ShopSmart and this coat doesn't disappoint. The quality is outstanding.,4,positive,2025-11-10,False
4417,498,Ankle Boot,Sizing is completely off and the material is terrible. Returning this ankle boot. ,3,negative,2025-09-27,True
3084,1971,Ankle Boot,Tried to make it work but this ankle boot is just bad. The elastic stretched out immediatly.,1,negative,2026-02-25,True
760,324,Sneaker,Super comfortable sneaker. Great for everyday wear.,3,positive,2026-01-23,True
5455,191,Pullover,"It's an average pullover. It's comfortable enough. Might keep it, might return it.",3,neutral,2025-12-13,True
984,1814,Sandal,Been looking for a sandal like this forever. So glad I found it. ,4,positive,2026-02-03,True
142,412,Pullover,This pullover is a three out of five for me. Shipping took a while though.,5,positive,2025-11-10,True
5375,752,Coat,The quality just isn't there. This coat feels flimsy and looks worse.,4,neutral,2026-01-08,True
3882,1918,Ankle Boot,Ordered this ankle boot for a date night and had to scramble for an alternative. There was a hole in the seam.,1,negative,2026-03-01,True
1582,1316,Coat,The fit on this coat is spot on. No complaints. ,5,positive,2026-02-18,False
4017,220,Shirt,The quaity just isn't there.,2,negative,2025-12-07,False
4836,17,Sandal,The sandal arrved on time and matches the description. I've had it for a week adn it's holding up.,3,neutral,2025-09-29,True
3110,1006,Pullover,ShopSmart needs to do better. This pullover is embarrassing. There was a hole in the seam.,2,negative,2025-11-25,True
5445,295,T-shirt,hte t-shirt works for what I need. Wouldn't rave about it though.,3,neutral,2025-11-24,False
2027,1314,Trouser,This trouser is perfect for summer.,5,positive,2026-01-15,True
1173,36,Sandal,"Got thsi sandal as a backup. It's decent, not amazing. The packaging was nice at least. ",3,positive,2025-12-18,True
2091,968,Sneaker,Been looking for a sneaker like this forever. So glad I found it.,5,positive,2025-11-10,True
3685,1299,Shirt,Can't even give this shirt away. That's how bad it is.,2,negative,2025-11-02,True
1931,416,Pullover,Decent enough pullover for casual wear. Not for anything special. Color is slightly different than shown.,5,neutral,2025-12-06,False
1291,1732,Dress,ShopSmart knocked it out of the park with thsi dress. stunning! ,5,positive,2026-02-12,False
4730,1329,Sneaker,Mixed feelings about tihs sneaker. The fabric feels premium. but the stitching could be better in some spots.  Hard to decide if I should keep it.,3,neutral,2026-01-26,True
1834,1982,Trouser,Really pleased with how this trouser turned out. beautiful.,3,neutral,2025-11-03,True
660,1031,Sneaker,Super happy with this purchase. The sneaker is perfect and fits perfectly.,5,neutral,2025-10-31,True
129,1722,Dress,Ordered thsi dress last week and already want another color.,5,positive,2025-10-29,True
1995,1699,Pullover,Really good pullover. Bought one for myself and one as a gift.,5,positive,2025-11-16,False
630,949,Coat,The coat looked exactly like th photo. Very happy with it.,4,positive,2025-11-05,True
1241,1302,Sneaker,This sneaker is a staple now.,5,positive,2025-11-06,True
3055,1816,Pullover,"Not bad, not great. The pullover is exactly what you'd expect for this price. Sizing is completely off and the material is terrible. Returning this pullover.",1,negative,2026-01-08,False
4025,1081,Shirt,Save your money and skip tihs shirt. Material started pilling right away.,1,negative,2025-10-28,True
4268,1944,Dress,The sizing is way OFF. Ordered my usual size but this dress hangs like a tent.,1,neutral,2025-11-28,False
1055,102,Sneaker,"It's an average sneaker. I've had it for a week and it's holding up. Might keep it, might return it.",3,positive,2025-11-11,False
5063,617,Ankle Boot,Mixed feelings about tihs ankle boot. Really well made. but it wrinkles easily.,3,neutral,2026-02-06,True
1193,1185,Shirt,"Comfortable, stylish, and well-made. tihs shirt checks all the boxes. ",4,positive,2025-11-25,False
5095,1252,Dress,So stunning! The dress fits perfectly adn the color is vibrant.,2,neutral,2025-10-28,True
2422,1925,Sandal,This sandal is serviceable. Nothing wrong with it really. Would consider alternatives next time.,4,positive,2026-01-29,True
364,1578,Shirt,"Middle of the road shirt. Some good aspects, some meh.",5,positive,2026-02-23,True
3058,842,Shirt,It's an average shirt.,2,negative,2025-11-18,True
3944,628,Trouser,Do not buy this trouser. Stitching was already coming undone. Complete waste of money.,2,negative,2025-11-05,True
5016,1325,Coat,Three words: do not buy. This coat is the worst purchase I've made. ,3,neutral,2025-11-09,False
2706,1254,Coat,"Wore this coat a few times. It's fine, nothing special.",1,negative,2026-03-03,True
